교차로,접근로,이동류,시,혼잡률,평균교통량,표본,임계값
미금역사거리,까치마을사거리 방면,우회전,21,64.5,45.6,338,20
미금역사거리,까치마을사거리 방면,우회전,22,63.28,42.5,335,20
미금역사거리,까치마을사거리 방면,우회전,23,64.12,41.4,340,20
미금역사거리,까치마을사거리 방면,좌회전,0,0.63,35.9,319,20
미금역사거리,까치마을사거리 방면,좌회전,1,1.99,23.9,302,20
미금역사거리,까치마을사거리 방면,좌회전,2,2.94,17.1,272,20
미금역사거리,까치마을사거리 방면,좌회전,3,2.33,14.7,257,20
미금역사거리,까치마을사거리 방면,좌회전,4,0.66,22.7,304,20
미금역사거리,까치마을사거리 방면,좌회전,5,0.63,48.5,315,20
미금역사거리,까치마을사거리 방면,좌회전,6,1.86,91.7,322,20
미금역사거리,까치마을사거리 방면,좌회전,7,1.56,186.3,321,20
미금역사거리,까치마을사거리 방면,좌회전,8,0.63,216.7,317,20
미금역사거리,까치마을사거리 방면,좌회전,9,0.93,199.1,322,20
미금역사거리,까치마을사거리 방면,좌회전,10,4.26,164.4,329,20
미금역사거리,까치마을사거리 방면,좌회전,11,5.79,156.0,328,20
미금역사거리,까치마을사거리 방면,좌회전,12,7.41,146.0,324,20
미금역사거리,까치마을사거리 방면,좌회전,13,8.0,144.9,325,20
미금역사거리,까치마을사거리 방면,좌회전,14,7.43,145.4,323,20
미금역사거리,까치마을사거리 방면,좌회전,15,11.42,148.2,324,20
미금역사거리,까치마을사거리 방면,좌회전,16,13.08,154.4,321,20
미금역사거리,까치마을사거리 방면,좌회전,17,20.56,149.6,321,20
미금역사거리,까치마을사거리 방면,좌회전,18,32.29,149.3,319,20
미금역사거리,까치마을사거리 방면,좌회전,19,8.33,145.7,324,20
미금역사거리,까치마을사거리 방면,좌회전,20,2.79,130.5,323,20
미금역사거리,까치마을사거리 방면,좌회전,21,1.23,120.0,325,20
미금역사거리,까치마을사거리 방면,좌회전,22,0.62,113.0,324,20
미금역사거리,까치마을사거리 방면,좌회전,23,4.94,61.9,324,20
미금역사거리,까치마을사거리 방면,직진,0,0.89,101.9,224,20
미금역사거리,까치마을사거리 방면,직진,1,1.36,58.9,220,20
미금역사거리,까치마을사거리 방면,직진,2,1.72,38.1,232,20
미금역사거리,까치마을사거리 방면,직진,3,0.5,41.5,201,20
미금역사거리,까치마을사거리 방면,직진,4,0.54,52.0,186,20
미금역사거리,까치마을사거리 방면,직진,5,0.69,165.3,144,20
미금역사거리,까치마을사거리 방면,직진,6,3.75,341.6,320,20
미금역사거리,까치마을사거리 방면,직진,7,18.29,529.5,339,20
미금역사거리,까치마을사거리 방면,직진,8,29.79,427.9,339,20
미금역사거리,까치마을사거리 방면,직진,9,9.04,498.3,332,20
미금역사거리,까치마을사거리 방면,직진,10,10.61,451.4,330,20
미금역사거리,까치마을사거리 방면,직진,11,18.05,464.0,338,20
미금역사거리,까치마을사거리 방면,직진,12,16.42,433.6,335,20
미금역사거리,까치마을사거리 방면,직진,13,16.67,408.2,330,20
미금역사거리,까치마을사거리 방면,직진,14,17.42,447.4,333,20
미금역사거리,까치마을사거리 방면,직진,15,38.87,464.8,337,20
미금역사거리,까치마을사거리 방면,직진,16,66.76,422.5,343,20
미금역사거리,까치마을사거리 방면,직진,17,81.1,317.3,344,20
미금역사거리,까치마을사거리 방면,직진,18,74.28,298.0,346,20
미금역사거리,까치마을사거리 방면,직진,19,25.98,335.8,331,20
미금역사거리,까치마을사거리 방면,직진,20,8.54,352.1,328,20
미금역사거리,까치마을사거리 방면,직진,21,4.63,334.6,324,20
미금역사거리,까치마을사거리 방면,직진,22,6.4,285.5,328,20
미금역사거리,까치마을사거리 방면,직진,23,24.16,150.9,327,20
미금역사거리,미금역 방면,우회전,0,0.88,52.2,457,20
미금역사거리,미금역 방면,우회전,1,0.89,35.7,448,20
미금역사거리,미금역 방면,우회전,2,0.97,24.6,413,20
미금역사거리,미금역 방면,우회전,3,1.08,17.8,371,20
미금역사거리,미금역 방면,우회전,4,0.99,19.1,403,20
미금역사거리,미금역 방면,우회전,5,2.49,47.9,441,20
미금역사거리,미금역 방면,우회전,6,1.29,123.4,464,20
미금역사거리,미금역 방면,우회전,7,6.28,234.5,462,20
미금역사거리,미금역 방면,우회전,8,8.33,233.8,444,20
미금역사거리,미금역 방면,우회전,9,10.09,241.3,466,20
미금역사거리,미금역 방면,우회전,10,12.63,182.8,467,20
미금역사거리,미금역 방면,우회전,11,12.63,167.8,467,20
미금역사거리,미금역 방면,우회전,12,13.95,165.8,466,20
미금역사거리,미금역 방면,우회전,13,15.52,177.0,464,20
미금역사거리,미금역 방면,우회전,14,15.52,179.8,464,20
미금역사거리,미금역 방면,우회전,15,20.65,181.1,465,20
미금역사거리,미금역 방면,우회전,16,18.92,193.0,465,20
미금역사거리,미금역 방면,우회전,17,16.2,208.5,432,20
미금역사거리,미금역 방면,우회전,18,20.8,187.2,423,20
미금역사거리,미금역 방면,우회전,19,16.45,167.8,462,20
미금역사거리,미금역 방면,우회전,20,12.26,154.1,465,20
미금역사거리,미금역 방면,우회전,21,9.87,157.7,466,20
미금역사거리,미금역 방면,우회전,22,6.47,126.8,464,20
미금역사거리,미금역 방면,우회전,23,2.59,84.0,464,20
미금역사거리,미금역 방면,좌회전,0,0.0,92.2,467,20
미금역사거리,미금역 방면,좌회전,1,1.5,60.3,467,20
미금역사거리,미금역 방면,좌회전,2,3.23,42.0,465,20
미금역사거리,미금역 방면,좌회전,3,4.09,34.2,464,20
미금역사거리,미금역 방면,좌회전,4,0.65,51.1,463,20
미금역사거리,미금역 방면,좌회전,5,0.0,147.1,467,20
미금역사거리,미금역 방면,좌회전,6,0.0,313.1,467,20
미금역사거리,미금역 방면,좌회전,7,0.21,376.7,467,20
미금역사거리,미금역 방면,좌회전,8,0.66,285.1,458,20
미금역사거리,미금역 방면,좌회전,9,0.0,382.4,467,20
미금역사거리,미금역 방면,좌회전,10,0.21,352.9,467,20
미금역사거리,미금역 방면,좌회전,11,0.64,351.4,467,20
미금역사거리,미금역 방면,좌회전,12,0.64,356.3,466,20
미금역사거리,미금역 방면,좌회전,13,0.65,354.4,464,20
미금역사거리,미금역 방면,좌회전,14,0.65,341.7,465,20
미금역사거리,미금역 방면,좌회전,15,4.08,333.9,466,20
미금역사거리,미금역 방면,좌회전,16,3.43,339.2,467,20
미금역사거리,미금역 방면,좌회전,17,7.04,301.6,426,20
미금역사거리,미금역 방면,좌회전,18,6.8,239.4,412,20
미금역사거리,미금역 방면,좌회전,19,8.41,253.5,464,20
미금역사거리,미금역 방면,좌회전,20,2.15,263.8,466,20
미금역사거리,미금역 방면,좌회전,21,0.0,267.0,466,20
미금역사거리,미금역 방면,좌회전,22,0.21,223.0,466,20
미금역사거리,미금역 방면,좌회전,23,0.0,145.7,466,20
미금역사거리,미금역 방면,직진,0,0.86,181.6,467,20
미금역사거리,미금역 방면,직진,1,0.43,145.4,466,20
미금역사거리,미금역 방면,직진,2,0.64,94.7,467,20
미금역사거리,미금역 방면,직진,3,0.86,69.9,467,20
미금역사거리,미금역 방면,직진,4,0.86,67.9,466,20
미금역사거리,미금역 방면,직진,5,1.28,145.2,467,20
미금역사거리,미금역 방면,직진,6,0.86,406.5,467,20
미금역사거리,미금역 방면,직진,7,10.71,890.9,467,20
미금역사거리,미금역 방면,직진,8,35.55,866.6,467,20
미금역사거리,미금역 방면,직진,9,11.56,838.5,467,20
미금역사거리,미금역 방면,직진,10,10.49,646.6,467,20
미금역사거리,미금역 방면,직진,11,5.57,573.6,467,20
미금역사거리,미금역 방면,직진,12,5.79,549.5,466,20
미금역사거리,미금역 방면,직진,13,10.13,576.1,464,20
미금역사거리,미금역 방면,직진,14,15.3,593.8,464,20
미금역사거리,미금역 방면,직진,15,24.68,587.1,466,20
미금역사거리,미금역 방면,직진,16,20.09,589.7,468,20
미금역사거리,미금역 방면,직진,17,32.91,592.9,468,20
미금역사거리,미금역 방면,직진,18,41.45,493.1,468,20
미금역사거리,미금역 방면,직진,19,15.63,433.4,467,20
미금역사거리,미금역 방면,직진,20,8.35,398.7,467,20
미금역사거리,미금역 방면,직진,21,1.93,449.9,466,20
미금역사거리,미금역 방면,직진,22,0.21,364.5,466,20
미금역사거리,미금역 방면,직진,23,0.64,297.2,466,20
미금역사거리,정자일로 방면,우회전,0,48.31,50.2,472,20
미금역사거리,정자일로 방면,우회전,1,29.67,31.1,455,20
미금역사거리,정자일로 방면,우회전,2,15.33,20.6,437,20
미금역사거리,정자일로 방면,우회전,3,14.04,15.4,349,20
미금역사거리,정자일로 방면,우회전,4,18.01,21.6,422,20
미금역사거리,정자일로 방면,우회전,5,31.91,41.1,470,20
미금역사거리,정자일로 방면,우회전,6,48.41,75.3,473,20
미금역사거리,정자일로 방면,우회전,7,65.2,124.9,477,20
미금역사거리,정자일로 방면,우회전,8,68.99,125.6,474,20
미금역사거리,정자일로 방면,우회전,9,69.81,143.1,477,20
미금역사거리,정자일로 방면,우회전,10,70.02,159.7,477,20
미금역사거리,정자일로 방면,우회전,11,70.65,161.9,477,20
미금역사거리,정자일로 방면,우회전,12,70.17,161.9,476,20
미금역사거리,정자일로 방면,우회전,13,70.53,168.3,475,20
미금역사거리,정자일로 방면,우회전,14,70.74,175.1,475,20
미금역사거리,정자일로 방면,우회전,15,70.95,182.1,475,20
미금역사거리,정자일로 방면,우회전,16,70.65,188.6,477,20
미금역사거리,정자일로 방면,우회전,17,70.65,202.0,477,20
미금역사거리,정자일로 방면,우회전,18,70.65,200.7,477,20
미금역사거리,정자일로 방면,우회전,19,70.8,180.3,476,20
미금역사거리,정자일로 방면,우회전,20,70.59,150.6,476,20
미금역사거리,정자일로 방면,우회전,21,70.74,130.8,475,20
미금역사거리,정자일로 방면,우회전,22,69.89,108.1,475,20
미금역사거리,정자일로 방면,우회전,23,64.21,81.0,475,20
미금역사거리,정자일로 방면,좌회전,0,0.0,75.8,473,20
미금역사거리,정자일로 방면,좌회전,1,1.27,52.9,474,20
미금역사거리,정자일로 방면,좌회전,2,2.34,32.9,471,20
미금역사거리,정자일로 방면,좌회전,3,5.41,23.4,462,20
미금역사거리,정자일로 방면,좌회전,4,1.49,30.4,470,20
미금역사거리,정자일로 방면,좌회전,5,0.21,52.9,475,20
미금역사거리,정자일로 방면,좌회전,6,0.42,144.9,476,20
미금역사거리,정자일로 방면,좌회전,7,0.21,326.0,477,20
미금역사거리,정자일로 방면,좌회전,8,0.21,416.5,477,20
미금역사거리,정자일로 방면,좌회전,9,0.21,399.9,477,20
미금역사거리,정자일로 방면,좌회전,10,0.21,324.4,477,20
